Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks,Classifier Output
13685,834024,690.228064,12920.925064,12920.925064,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834025,690.240821,12920.937821,12920.937821,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834026,690.254487,12920.951487,12920.951487,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834027,690.261224,12920.958224,12920.958224,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834028,690.277776,12920.974776,12920.974776,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834029,690.282584,12920.979584,12920.979584,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834030,690.290688,12920.987688,12920.987688,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834031,690.314127,12921.011127,12921.011127,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834032,690.318944,12921.015944,12921.015944,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834033,690.341343,12921.038343,12921.038343,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834034,690.358500,12921.055500,12921.055500,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834035,690.375165,12921.072165,12921.072165,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834036,690.406394,12921.103394,12921.103394,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834037,690.418097,12921.115097,12921.115097,1, 0, 0, 1,-0.827760,-78.201973,485.212029,2,2,-0.132408
13685,834038,690.454360,12921.151360,12921.151360,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834039,690.460308,12921.157308,12921.157308,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834040,690.468373,12921.165373,12921.165373,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834041,690.477998,12921.174998,12921.174998,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834042,690.489538,12921.186538,12921.186538,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834043,690.513984,12921.210984,12921.210984,1, 0, 0, 1,-104.465793,-62.071771,823.780408,2,2,-0.122419
13685,834044,690.524520,12921.221520,12921.221520,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834045,690.529158,12921.226158,12921.226158,1, 0, 0, 1,54.884247,-60.008509,-302.838790,2,2,-0.211590
13685,834046,690.537928,12921.234928,12921.234928,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834047,690.545332,12921.242332,12921.242332,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834048,690.550029,12921.247029,12921.247029,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834049,690.561285,12921.258285,12921.258285,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834050,690.578071,12921.275071,12921.275071,1, 0, 0, 1,-16.604326,52.654506,207.315491,2,2,-0.168278
13685,834051,690.623256,12921.320256,12921.320256,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834052,690.655221,12921.352221,12921.352221,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834053,690.671056,12921.368056,12921.368056,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834054,690.687383,12921.384383,12921.384383,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834055,690.693211,12921.390211,12921.390211,1, 0, 0, 1,-47.901335,35.567001,-815.790980,2,2,-0.003409
13685,834056,690.704342,12921.401342,12921.401342,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834057,690.711736,12921.408736,12921.408736,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834058,690.730671,12921.427671,12921.427671,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834059,690.772737,12921.469737,12921.469737,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834060,690.801301,12921.498301,12921.498301,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834061,690.806161,12921.503161,12921.503161,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834062,690.822733,12921.519733,12921.519733,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834063,690.861576,12921.558576,12921.558576,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834064,690.882365,12921.579365,12921.579365,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834065,690.891829,12921.588829,12921.588829,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834066,690.898057,12921.595057,12921.595057,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834067,690.923341,12921.620341,12921.620341,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,5,-99.000000
13685,834068,690.935301,12921.632301,12921.632301,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834069,690.946700,12921.643700,12921.643700,1, 0, 0, 1,-82.934344,61.544376,302.213156,2,2,-0.147764
13685,834070,690.950225,12921.647225,12921.647225,1, 0, 0, 1,-27.886395,-65.069868,-159.614814,2,2,-0.108544
13685,834071,690.966648,12921.663648,12921.663648,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834072,690.985196,12921.682196,12921.682196,1, 0, 0, 1,70.937701,-6.061112,-367.732155,2,2,-0.122502
13685,834073,690.999394,12921.696394,12921.696394,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834074,691.013353,12921.710353,12921.710353,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834075,691.113773,12921.810773,12921.810773,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834076,691.131433,12921.828433,12921.828433,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834077,691.147842,12921.844842,12921.844842,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834078,691.236914,12921.933914,12921.933914,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13685,834079,691.252675,12921.949675,12921.949675,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834080,691.260319,12921.957319,12921.957319,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834081,691.273993,12921.970993,12921.970993,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834082,691.284902,12921.981902,12921.981902,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834083,691.290864,12921.987864,12921.987864,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834084,691.297978,12921.994978,12921.994978,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834085,691.310561,12922.007561,12922.007561,1, 0, 0, 1,26.031731,-52.422899,-455.000036,2,2,-0.128611
13685,834086,691.327358,12922.024358,12922.024358,1, 0, 0, 1,51.722206,7.953913,-82.410041,2,2,-0.223551
13685,834087,691.362020,12922.059020,12922.059020,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834088,691.383083,12922.080083,12922.080083,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834089,691.413997,12922.110997,12922.110997,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834090,691.424733,12922.121733,12922.121733,1, 0, 0, 1,50.314853,3.068426,-42.726423,2,2,-0.200834
13685,834091,691.440596,12922.137596,12922.137596,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834092,691.463580,12922.160580,12922.160580,1, 0, 0, 1,-34.227557,67.171214,-706.683819,2,2,-0.104385
13685,834093,691.467055,12922.164055,12922.164055,1, 0, 0, 1,-32.201366,50.645489,667.386153,2,2,-0.157569
13685,834094,691.479221,12922.176221,12922.176221,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834095,691.508286,12922.205286,12922.205286,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834096,691.522883,12922.219883,12922.219883,1, 0, 0, 1,4.101249,64.278811,-41.683118,2,2,-0.130110
13685,834097,691.555946,12922.252946,12922.252946,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834098,691.560672,12922.257672,12922.257672,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834099,691.568388,12922.265388,12922.265388,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834100,691.573709,12922.270709,12922.270709,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834101,691.579934,12922.276934,12922.276934,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834102,691.603210,12922.300210,12922.300210,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834103,691.610502,12922.307502,12922.307502,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834104,691.622701,12922.319701,12922.319701,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834105,691.633699,12922.330699,12922.330699,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834106,691.665768,12922.362768,12922.362768,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834107,691.671056,12922.368056,12922.368056,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834108,691.674885,12922.371885,12922.371885,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834109,691.717801,12922.414801,12922.414801,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834110,691.721518,12922.418518,12922.418518,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834111,691.741509,12922.438509,12922.438509,1, 0, 0, 1,20.055180,-80.214108,-663.717529,2,2,-0.170382
13685,834112,691.754435,12922.451435,12922.451435,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834113,691.769916,12922.466916,12922.466916,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834114,691.789754,12922.486754,12922.486754,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834115,691.818803,12922.515803,12922.515803,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834116,691.840191,12922.537191,12922.537191,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834117,691.853518,12922.550518,12922.550518,1, 0, 0, 1,41.107004,-71.603131,-909.358275,2,3,-0.017988
13685,834118,691.863367,12922.560367,12922.560367,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834119,691.870827,12922.567827,12922.567827,1, 0, 0, 1,64.403559,72.968062,670.358711,2,2,-0.126182
13685,834120,691.895011,12922.592011,12922.592011,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834121,691.899636,12922.596636,12922.596636,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834122,691.916832,12922.613832,12922.613832,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834123,691.932619,12922.629619,12922.629619,1, 0, 0, 1,69.925717,-67.770536,36.984704,2,2,-0.130282
13685,834124,691.944223,12922.641223,12922.641223,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834125,691.957466,12922.654466,12922.654466,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834126,692.013614,12922.710614,12922.710614,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834127,692.021955,12922.718955,12922.718955,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834128,692.026193,12922.723193,12922.723193,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834129,692.049040,12922.746040,12922.746040,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834130,692.101550,12922.798550,12922.798550,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834131,692.112012,12922.809012,12922.809012,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834132,692.140981,12922.837981,12922.837981,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834133,692.150043,12922.847043,12922.847043,1, 0, 0, 1,-15.792127,85.610160,-432.200286,2,2,-0.108225
13685,834134,692.158130,12922.855130,12922.855130,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834135,692.174805,12922.871805,12922.871805,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834136,692.198078,12922.895078,12922.895078,1, 0, 0, 1,-68.042766,1.534345,424.893102,2,2,-0.129595
13685,834137,692.220400,12922.917400,12922.917400,1, 0, 0, 1,-61.164314,-9.264811,-5.656090,2,2,-0.173813
13685,834138,692.231091,12922.928091,12922.928091,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834139,692.240581,12922.937581,12922.937581,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834140,692.251143,12922.948143,12922.948143,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13685,834141,692.257551,12922.954551,12922.954551,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834142,692.269845,12922.966845,12922.966845,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834143,692.282226,12922.979226,12922.979226,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834144,692.287884,12922.984884,12922.984884,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834145,692.309051,12923.006051,12923.006051,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13685,834146,692.312458,12923.009458,12923.009458,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13685,834147,692.322821,12923.019821,12923.019821,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834148,692.326984,12923.023984,12923.023984,1, 0, 0, 1,-78.017050,4.385416,614.543748,2,2,-0.091564
13685,834149,692.357159,12923.054159,12923.054159,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834150,692.364903,12923.061903,12923.061903,1, 0, 0, 1,113.000287,32.484946,603.323561,2,3,-0.077305
13685,834151,692.400650,12923.097650,12923.097650,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834152,692.407764,12923.104764,12923.104764,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834153,692.417553,12923.114553,12923.114553,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834154,692.421378,12923.118378,12923.118378,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834155,692.440945,12923.137945,12923.137945,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834156,692.450391,12923.147391,12923.147391,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834157,692.458433,12923.155433,12923.155433,1, 0, 0, 1,-6.887714,-62.145247,787.982006,2,2,-0.117189
13685,834158,692.470912,12923.167912,12923.167912,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834159,692.478148,12923.175148,12923.175148,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834160,692.493815,12923.190815,12923.190815,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834161,692.518462,12923.215462,12923.215462,1, 0, 0, 1,113.165073,22.232741,-6.331656,2,2,-0.169366
13685,834162,692.532082,12923.229082,12923.229082,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834163,692.542374,12923.239374,12923.239374,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834164,692.557496,12923.254496,12923.254496,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834165,692.564035,12923.261035,12923.261035,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834166,692.569637,12923.266637,12923.266637,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834167,692.578207,12923.275207,12923.275207,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834168,692.616905,12923.313905,12923.313905,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834169,692.625013,12923.322013,12923.322013,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834170,692.669156,12923.366156,12923.366156,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834171,692.704315,12923.401315,12923.401315,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834172,692.709186,12923.406186,12923.406186,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834173,692.728222,12923.425222,12923.425222,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834174,692.734661,12923.431661,12923.431661,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834175,692.753149,12923.450149,12923.450149,1, 0, 0, 1,115.835064,-89.150557,-544.402739,2,2,-0.116587
13685,834176,692.763483,12923.460483,12923.460483,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834177,692.789386,12923.486386,12923.486386,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834178,692.800188,12923.497188,12923.497188,1, 0, 0, 1,50.752300,151.810979,-295.617843,2,2,-0.104961
13685,834179,692.822537,12923.519537,12923.519537,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834180,692.832085,12923.529085,12923.529085,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834181,692.840769,12923.537769,12923.537769,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834182,692.887450,12923.584450,12923.584450,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834183,692.902299,12923.599299,12923.599299,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834184,692.923063,12923.620063,12923.620063,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834185,692.978750,12923.675750,12923.675750,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834186,692.985848,12923.682848,12923.682848,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834187,692.998672,12923.695672,12923.695672,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834188,693.005943,12923.702943,12923.702943,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834189,693.014299,12923.711299,12923.711299,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834190,693.020045,12923.717045,12923.717045,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834191,693.038748,12923.735748,12923.735748,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834192,693.071297,12923.768297,12923.768297,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834193,693.091184,12923.788184,12923.788184,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834194,693.110278,12923.807278,12923.807278,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834195,693.137939,12923.834939,12923.834939,1, 0, 0, 1,30.150757,-117.091555,-600.660763,2,2,-0.099452
13685,834196,693.153909,12923.850909,12923.850909,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834197,693.169426,12923.866426,12923.866426,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834198,693.182036,12923.879036,12923.879036,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834199,693.187210,12923.884210,12923.884210,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834200,693.195450,12923.892450,12923.892450,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834201,693.201448,12923.898448,12923.898448,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834202,693.214826,12923.911826,12923.911826,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834203,693.236296,12923.933296,12923.933296,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834204,693.266282,12923.963282,12923.963282,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834205,693.314343,12924.011343,12924.011343,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834206,693.326884,12924.023884,12924.023884,1, 0, 0, 1,2.124839,-215.669773,317.397886,2,2,-0.081647
13685,834207,693.336400,12924.033400,12924.033400,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834208,693.357458,12924.054458,12924.054458,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834209,693.364718,12924.061718,12924.061718,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834210,693.369874,12924.066874,12924.066874,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834211,693.382177,12924.079177,12924.079177,1, 0, 0, 1,-14.065489,15.032399,-227.167773,2,2,-0.097007
13685,834212,693.386412,12924.083412,12924.083412,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834213,693.395446,12924.092446,12924.092446,1, 0, 0, 1,-33.879545,62.846505,-627.496613,2,2,-0.157429
13685,834214,693.399571,12924.096571,12924.096571,1, 0, 0, 1,80.477359,-0.483525,480.403209,2,2,-0.174918
13685,834215,693.403412,12924.100412,12924.100412,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834216,693.416425,12924.113425,12924.113425,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834217,693.442236,12924.139236,12924.139236,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834218,693.446124,12924.143124,12924.143124,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834219,693.465902,12924.162902,12924.162902,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834220,693.497503,12924.194503,12924.194503,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834221,693.523309,12924.220309,12924.220309,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834222,693.529460,12924.226460,12924.226460,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834223,693.536421,12924.233421,12924.233421,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13685,834224,693.542408,12924.239408,12924.239408,1, 0, 0, 1,38.000693,-45.351498,841.384328,2,2,-0.097842
13685,834225,693.558174,12924.255174,12924.255174,1, 0, 0, 1,-44.025249,86.948360,1070.817890,2,2,-0.127913
13685,834226,693.562815,12924.259815,12924.259815,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834227,693.566404,12924.263404,12924.263404,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13685,834228,693.595014,12924.292014,12924.292014,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834229,693.602931,12924.299931,12924.299931,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13685,834230,693.607862,12924.304862,12924.304862,1, 0, 0, 1,-79.036227,-37.031916,576.997489,2,2,-0.035496
13685,834231,693.617560,12924.314560,12924.314560,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
