Run Number,Event Number,Plot Time (Time axis of TAPlot),Detector Time (detectors internal clock),OfficialTime (run time),CutsType0,CutsType1,CutsType2,Vertex Status,X,Y,Z,Number of Helices,Number of Tracks,Classifier Output
13755,63,6.241840,6.241840,6.241840,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,64,6.257614,6.257614,6.257614,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,65,6.274151,6.274151,6.274151,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,4,-99.000000
13755,66,6.307694,6.307694,6.307694,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,67,6.327738,6.327738,6.327738,1, 0, 0, 1,59.556755,35.723326,577.961639,2,2,-0.128853
13755,68,6.357392,6.357392,6.357392,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,69,6.361996,6.361996,6.361996,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,70,6.369928,6.369928,6.369928,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,71,6.374967,6.374967,6.374967,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,72,6.383551,6.383551,6.383551,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,73,6.405790,6.405790,6.405790,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,74,6.416203,6.416203,6.416203,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,75,6.426538,6.426538,6.426538,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,76,6.432949,6.432949,6.432949,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,77,6.437043,6.437043,6.437043,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,78,6.466359,6.466359,6.466359,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,79,6.485276,6.485276,6.485276,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,80,6.497711,6.497711,6.497711,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,81,6.506838,6.506838,6.506838,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,82,6.526766,6.526766,6.526766,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13755,83,6.549512,6.549512,6.549512,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,84,6.564006,6.564006,6.564006,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,85,6.583641,6.583641,6.583641,1, 0, 0, 1,72.115655,119.257842,-623.351304,2,2,-0.215069
13755,86,6.628328,6.628328,6.628328,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,87,6.666720,6.666720,6.666720,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,88,6.693447,6.693447,6.693447,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,89,6.707000,6.707000,6.707000,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,90,6.721068,6.721068,6.721068,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,91,6.814278,6.814278,6.814278,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,92,6.826821,6.826821,6.826821,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,93,6.830450,6.830450,6.830450,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,94,6.843636,6.843636,6.843636,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,95,6.849128,6.849128,6.849128,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,4,-99.000000
13755,96,6.862359,6.862359,6.862359,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,97,6.874895,6.874895,6.874895,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,98,6.891146,6.891146,6.891146,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,99,6.905649,6.905649,6.905649,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,100,6.936572,6.936572,6.936572,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,101,6.944828,6.944828,6.944828,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,102,6.961147,6.961147,6.961147,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,103,6.971401,6.971401,6.971401,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,104,6.983926,6.983926,6.983926,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,105,6.992840,6.992840,6.992840,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,106,7.003732,7.003732,7.003732,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,107,7.016409,7.016409,7.016409,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,108,7.024217,7.024217,7.024217,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,109,7.043981,7.043981,7.043981,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,110,7.076638,7.076638,7.076638,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,111,7.087517,7.087517,7.087517,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13755,112,7.094292,7.094292,7.094292,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,113,7.098621,7.098621,7.098621,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,114,7.105669,7.105669,7.105669,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,115,7.157145,7.157145,7.157145,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,116,7.163642,7.163642,7.163642,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,117,7.170511,7.170511,7.170511,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,118,7.182769,7.182769,7.182769,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,119,7.192087,7.192087,7.192087,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,120,7.197868,7.197868,7.197868,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,121,7.237838,7.237838,7.237838,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,122,7.242359,7.242359,7.242359,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,123,7.247352,7.247352,7.247352,1, 0, 0, 1,-59.574265,36.932056,621.774274,2,3,-0.113849
13755,124,7.269216,7.269216,7.269216,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,125,7.295015,7.295015,7.295015,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,126,7.306117,7.306117,7.306117,1, 0, 0, 1,7.626414,-81.287378,-870.351543,2,3,-0.100394
13755,127,7.331915,7.331915,7.331915,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,128,7.336230,7.336230,7.336230,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,129,7.348436,7.348436,7.348436,1, 0, 0, 1,97.792101,-141.784144,889.600084,2,2,-0.126893
13755,130,7.400848,7.400848,7.400848,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,131,7.417554,7.417554,7.417554,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,132,7.425575,7.425575,7.425575,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,133,7.430519,7.430519,7.430519,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,134,7.442084,7.442084,7.442084,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,135,7.446968,7.446968,7.446968,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,136,7.453647,7.453647,7.453647,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,137,7.525646,7.525646,7.525646,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,138,7.539723,7.539723,7.539723,1, 0, 0, 1,-82.361827,-35.221159,758.763648,2,2,-0.182336
13755,139,7.544936,7.544936,7.544936,1, 0, 0, 1,0.324899,-6.308101,489.871267,2,2,-0.209139
13755,140,7.573334,7.573334,7.573334,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,141,7.578058,7.578058,7.578058,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,142,7.592644,7.592644,7.592644,1, 0, 0, 1,-13.150111,-45.140239,-769.127717,2,2,-0.099915
13755,143,7.597310,7.597310,7.597310,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,144,7.602329,7.602329,7.602329,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,145,7.613644,7.613644,7.613644,1, 0, 0, 1,-40.187589,-66.267484,965.858266,2,2,-0.036949
13755,146,7.646164,7.646164,7.646164,1, 0, 0, 1,1.051287,-89.209515,-843.210721,2,2,-0.062821
13755,147,7.651223,7.651223,7.651223,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,148,7.662111,7.662111,7.662111,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,149,7.666589,7.666589,7.666589,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,150,7.704972,7.704972,7.704972,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,151,7.713683,7.713683,7.713683,1, 0, 0, 1,78.103361,-80.493562,-542.874232,2,2,-0.148116
13755,152,7.722932,7.722932,7.722932,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,153,7.728360,7.728360,7.728360,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,154,7.747487,7.747487,7.747487,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,155,7.753801,7.753801,7.753801,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,156,7.762029,7.762029,7.762029,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,157,7.780389,7.780389,7.780389,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,158,7.832513,7.832513,7.832513,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,159,7.851755,7.851755,7.851755,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,160,7.884750,7.884750,7.884750,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13755,161,7.889550,7.889550,7.889550,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,162,7.914276,7.914276,7.914276,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,163,7.923448,7.923448,7.923448,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,164,7.932522,7.932522,7.932522,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,165,7.942979,7.942979,7.942979,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,166,7.948883,7.948883,7.948883,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,167,7.961514,7.961514,7.961514,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,168,7.988390,7.988390,7.988390,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,0,-99.000000
13755,169,7.993794,7.993794,7.993794,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,170,8.008871,8.008871,8.008871,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,171,8.027517,8.027517,8.027517,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,172,8.033610,8.033610,8.033610,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,173,8.052988,8.052988,8.052988,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,174,8.062042,8.062042,8.062042,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,175,8.076559,8.076559,8.076559,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,3,-99.000000
13755,176,8.093720,8.093720,8.093720,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,177,8.114549,8.114549,8.114549,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,178,8.164770,8.164770,8.164770,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,179,8.186802,8.186802,8.186802,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,180,8.195568,8.195568,8.195568,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,181,8.243232,8.243232,8.243232,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,182,8.251118,8.251118,8.251118,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,183,8.254900,8.254900,8.254900,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,184,8.264649,8.264649,8.264649,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,185,8.289127,8.289127,8.289127,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,186,8.298997,8.298997,8.298997,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,187,8.341775,8.341775,8.341775,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,188,8.348665,8.348665,8.348665,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,189,8.389166,8.389166,8.389166,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,190,8.414454,8.414454,8.414454,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,191,8.438701,8.438701,8.438701,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,192,8.446107,8.446107,8.446107,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,193,8.451398,8.451398,8.451398,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,194,8.457747,8.457747,8.457747,1, 0, 0, 1,59.369726,0.047840,498.064293,2,2,-0.124626
13755,195,8.501380,8.501380,8.501380,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,196,8.507543,8.507543,8.507543,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,197,8.540014,8.540014,8.540014,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,198,8.569873,8.569873,8.569873,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,199,8.578608,8.578608,8.578608,1, 0, 0, 1,4.741715,-0.136040,177.579281,2,2,-0.147509
13755,200,8.592073,8.592073,8.592073,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,201,8.635733,8.635733,8.635733,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,202,8.655625,8.655625,8.655625,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,203,8.674013,8.674013,8.674013,1, 0, 0, 1,76.335832,-108.849679,-163.662988,2,2,-0.089045
13755,204,8.703702,8.703702,8.703702,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,205,8.707833,8.707833,8.707833,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,206,8.712089,8.712089,8.712089,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,207,8.750150,8.750150,8.750150,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,208,8.765919,8.765919,8.765919,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,209,8.771973,8.771973,8.771973,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,210,8.777885,8.777885,8.777885,0, 0, 0, -2,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,211,8.786983,8.786983,8.786983,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,1,-99.000000
13755,212,8.795721,8.795721,8.795721,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,213,8.806764,8.806764,8.806764,1, 0, 0, 1,73.406987,89.317085,936.719879,2,2,-0.004365
13755,214,8.830535,8.830535,8.830535,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,215,8.837389,8.837389,8.837389,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
13755,216,8.891909,8.891909,8.891909,0, 0, 0, 0,-9999999.000000,-9999999.000000,-9999999.000000,0,2,-99.000000
